,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
2015-09-09 03:30:00,2015,9,9,3,30,0,0,0,1.0,21,0,115.32,0.136,200.2,990,100.0,4.28
2015-09-09 04:00:00,2015,9,9,4,0,0,0,0,1.0,21,0,110.2,0.136,200.2,990,100.0,4.292
2015-09-09 04:30:00,2015,9,9,4,30,0,0,0,1.0,21,3,104.83,0.136,200.2,990,100.0,4.306
2015-09-09 05:00:00,2015,9,9,5,0,0,0,0,1.0,21,1,99.28,0.136,200.4,990,100.0,4.32
2015-09-09 05:30:00,2015,9,9,5,30,0,0,0,1.3,21,3,93.61,0.136,200.4,990,100.0,4.335
2015-09-09 06:00:00,2015,9,9,6,0,9,9,0,1.7000000000000002,22,3,87.84,0.136,201.8,990,96.13,4.351
2015-09-09 06:30:00,2015,9,9,6,30,45,45,0,1.7000000000000002,23,3,82.04,0.136,201.8,990,90.48,4.363
2015-09-09 07:00:00,2015,9,9,7,0,91,85,26,1.8,24,3,76.23,0.136,208.2,990,83.44,4.375
2015-09-09 07:30:00,2015,9,9,7,30,128,121,21,1.8,26,3,70.46000000000001,0.136,208.2,990,74.09,4.384
2015-09-09 08:00:00,2015,9,9,8,0,156,150,13,1.9,28,3,64.77,0.136,227.6,990,61.16,4.394
2015-09-09 08:30:00,2015,9,9,8,30,195,185,19,1.8,29,3,59.22,0.136,227.6,990,57.71,4.397
2015-09-09 09:00:00,2015,9,9,9,0,371,265,180,1.7000000000000002,31,3,53.89,0.136,241.5,990,47.06,4.401
2015-09-09 09:30:00,2015,9,9,9,30,624,106,787,1.5,32,0,48.85,0.136,241.5,990,44.46,4.415
2015-09-09 10:00:00,2015,9,9,10,0,691,108,814,1.3,33,0,44.25,0.136,242.7,990,40.72,4.43
2015-09-09 10:30:00,2015,9,9,10,30,745,111,830,1.1,33,0,40.24,0.136,242.7,990,40.71,4.455
2015-09-09 11:00:00,2015,9,9,11,0,784,115,838,1.0,34,0,37.02,0.136,235.1,990,37.87,4.482
2015-09-09 11:30:00,2015,9,9,11,30,810,116,845,1.0,34,0,34.84,0.136,235.1,990,37.85,4.516
2015-09-09 12:00:00,2015,9,9,12,0,819,120,841,1.0,35,0,33.9,0.136,217.9,990,35.480000000000004,4.5520000000000005
2015-09-09 12:30:00,2015,9,9,12,30,814,120,840,1.1,35,2,34.31,0.136,217.9,990,35.46,4.594
2015-09-09 13:00:00,2015,9,9,13,0,570,394,217,1.2000000000000002,35,3,36.01,0.136,209.1,990,35.39,4.6370000000000005
2015-09-09 13:30:00,2015,9,9,13,30,543,375,215,1.2000000000000002,35,7,38.83,0.136,209.1,990,35.38,4.679
2015-09-09 14:00:00,2015,9,9,14,0,247,237,12,1.4,35,4,42.55,0.136,208.4,990,35.480000000000004,4.722
2015-09-09 14:30:00,2015,9,9,14,30,359,306,77,1.4,34,4,46.94,0.136,208.4,990,37.49,4.755
2015-09-09 15:00:00,2015,9,9,15,0,121,121,0,1.5,34,4,51.82,0.136,205.5,990,37.77,4.788
2015-09-09 15:30:00,2015,9,9,15,30,132,132,0,1.6,33,4,57.05,0.136,205.5,990,39.93,4.806
2015-09-09 16:00:00,2015,9,9,16,0,91,91,0,1.7000000000000002,33,4,62.53,0.136,202.0,990,40.68,4.825
2015-09-09 16:30:00,2015,9,9,16,30,300,98,543,1.5,32,1,68.18,0.136,202.0,990,43.03,4.835
2015-09-09 17:00:00,2015,9,9,17,0,124,105,69,1.4,31,3,73.93,0.136,198.4,990,48.75,4.846
2015-09-09 17:30:00,2015,9,9,17,30,69,63,34,1.1,29,4,79.73,0.136,198.4,990,54.67,4.859
2015-09-09 18:00:00,2015,9,9,18,0,23,23,0,0.8,28,4,85.55,0.136,194.8,990,65.02,4.874
2015-09-09 18:30:00,2015,9,9,18,30,0,0,0,0.9,27,4,91.35,0.136,194.8,990,68.94,4.893
2015-09-09 19:00:00,2015,9,9,19,0,0,0,0,1.0,27,7,97.08,0.136,196.8,990,68.74,4.912
2015-09-09 19:30:00,2015,9,9,19,30,0,0,0,1.0,26,4,102.71,0.136,196.8,990,72.91,4.932
2015-09-09 20:00:00,2015,9,9,20,0,0,0,0,1.0,26,8,108.17,0.136,202.7,990,74.11,4.953
2015-09-09 20:30:00,2015,9,9,20,30,0,0,0,1.0,25,4,113.42,0.136,202.7,990,78.63,4.973
2015-09-09 21:00:00,2015,9,9,21,0,0,0,0,1.0,25,4,118.38,0.136,211.7,990,80.47,4.994
2015-09-09 21:30:00,2015,9,9,21,30,0,0,0,0.9,25,4,122.96,0.136,211.7,990,80.45,5.004
2015-09-09 22:00:00,2015,9,9,22,0,0,0,0,0.9,25,4,127.05,0.136,223.5,990,81.72,5.014
2015-09-09 22:30:00,2015,9,9,22,30,0,0,0,0.8,24,4,130.52,0.136,223.5,990,86.72,5.016
2015-09-09 23:00:00,2015,9,9,23,0,0,0,0,0.7000000000000001,24,4,133.23,0.136,236.8,990,87.22,5.0200000000000005
2015-09-09 23:30:00,2015,9,9,23,30,0,0,0,0.6000000000000001,24,4,135.02,0.136,236.8,990,87.2,5.022
2015-09-10 00:00:00,2015,9,10,0,0,0,0,0,0.5,24,4,135.78,0.136,253.5,990,87.41,5.024
2015-09-10 00:30:00,2015,9,10,0,30,0,0,0,0.4,23,4,135.46,0.136,253.5,990,92.8,5.029
2015-09-10 01:00:00,2015,9,10,1,0,0,0,0,0.4,23,4,134.09,0.136,279.40000000000003,990,92.85,5.0360000000000005
2015-09-10 01:30:00,2015,9,10,1,30,0,0,0,0.3,23,4,131.75,0.136,279.40000000000003,990,92.84,5.048
2015-09-10 02:00:00,2015,9,10,2,0,0,0,0,0.3,23,4,128.59,0.136,314.0,990,93.11,5.062
2015-09-10 02:30:00,2015,9,10,2,30,0,0,0,0.3,22,4,124.74,0.136,314.0,990,98.92,5.0840000000000005
2015-09-10 03:00:00,2015,9,10,3,0,0,0,0,0.3,22,4,120.35,0.136,349.8,990,99.77,5.106
2015-09-10 03:30:00,2015,9,10,3,30,0,0,0,0.4,22,4,115.54,0.136,349.8,990,99.77,5.121
2015-09-10 04:00:00,2015,9,10,4,0,0,0,0,0.5,22,4,110.41,0.136,15.9,990,100.0,5.136
2015-09-10 04:30:00,2015,9,10,4,30,0,0,0,0.6000000000000001,22,4,105.03,0.136,15.9,990,100.0,5.141
2015-09-10 05:00:00,2015,9,10,5,0,0,0,0,0.7000000000000001,22,3,99.47,0.136,26.4,990,100.0,5.148
2015-09-10 05:30:00,2015,9,10,5,30,0,0,0,0.9,22,4,93.78,0.136,26.4,990,100.0,5.155
2015-09-10 06:00:00,2015,9,10,6,0,13,13,0,1.1,22,3,88.01,0.136,29.9,990,100.0,5.163
2015-09-10 06:30:00,2015,9,10,6,30,77,48,216,1.1,22,0,82.21000000000001,0.136,29.9,990,100.0,5.173
2015-09-10 07:00:00,2015,9,10,7,0,7,7,0,1.2000000000000002,23,3,76.4,0.136,46.6,990,98.25,5.184
2015-09-10 07:30:00,2015,9,10,7,30,81,81,0,1.2000000000000002,24,3,70.63,0.136,46.6,990,92.51,5.195
2015-09-10 08:00:00,2015,9,10,8,0,110,110,0,1.2000000000000002,25,7,64.95,0.136,73.4,990,86.12,5.206
2015-09-10 08:30:00,2015,9,10,8,30,128,128,0,1.2000000000000002,25,3,59.42,0.136,73.4,990,86.10000000000001,5.216
2015-09-10 09:00:00,2015,9,10,9,0,417,250,285,1.2000000000000002,26,7,54.1,0.136,90.3,990,78.33,5.227
2015-09-10 09:30:00,2015,9,10,9,30,153,153,0,1.0,26,3,49.09,0.136,90.3,990,78.31,5.247
2015-09-10 10:00:00,2015,9,10,10,0,230,222,10,0.9,27,3,44.51,0.136,99.6,990,71.7,5.267
2015-09-10 10:30:00,2015,9,10,10,30,248,238,13,0.6000000000000001,27,7,40.52,0.136,99.6,990,71.68,5.291
2015-09-10 11:00:00,2015,9,10,11,0,273,261,15,0.4,27,4,37.34,0.136,121.1,990,70.44,5.316
2015-09-10 11:30:00,2015,9,10,11,30,244,235,11,0.2,27,7,35.19,0.136,121.1,990,70.42,5.337
2015-09-10 12:00:00,2015,9,10,12,0,293,279,16,0.1,27,7,34.28,0.136,262.0,990,70.42,5.3580000000000005
2015-09-10 12:30:00,2015,9,10,12,30,467,393,90,0.4,26,7,34.69,0.136,262.0,990,74.66,5.376
2015-09-10 13:00:00,2015,9,10,13,0,496,393,128,0.8,26,8,36.39,0.136,325.20000000000005,990,75.58,5.3950000000000005
2015-09-10 13:30:00,2015,9,10,13,30,274,262,16,1.2000000000000002,25,4,39.21,0.136,325.20000000000005,990,80.17,5.396
2015-09-10 14:00:00,2015,9,10,14,0,399,337,84,1.6,25,7,42.92,0.136,338.5,990,81.08,5.397
2015-09-10 14:30:00,2015,9,10,14,30,273,256,24,2.0,24,7,47.29,0.136,338.5,990,86.05,5.373
2015-09-10 15:00:00,2015,9,10,15,0,217,208,13,2.4000000000000004,24,7,52.16,0.136,346.8,990,85.69,5.3500000000000005
2015-09-10 15:30:00,2015,9,10,15,30,236,214,39,2.6,23,7,57.38,0.136,346.8,990,91.0,5.29
2015-09-10 16:00:00,2015,9,10,16,0,320,175,316,2.9000000000000004,23,7,62.85,0.136,352.20000000000005,990,87.96000000000001,5.231
2015-09-10 16:30:00,2015,9,10,16,30,202,148,145,2.9000000000000004,22,8,68.49,0.136,352.20000000000005,990,93.46,5.154
2015-09-10 17:00:00,2015,9,10,17,0,169,94,274,2.9000000000000004,22,8,74.23,0.136,353.40000000000003,990,88.23,5.078
2015-09-10 17:30:00,2015,9,10,17,30,89,71,106,2.6,21,7,80.04,0.136,353.40000000000003,990,93.8,5.009
2015-09-10 18:00:00,2015,9,10,18,0,27,23,44,2.4000000000000004,20,1,85.86,0.136,351.20000000000005,990,94.31,4.94
2015-09-10 18:30:00,2015,9,10,18,30,0,0,0,2.2,19,0,91.66,0.136,351.20000000000005,990,100.0,4.885
2015-09-10 19:00:00,2015,9,10,19,0,0,0,0,2.1,19,0,97.4,0.136,347.5,990,96.1,4.831
2015-09-10 19:30:00,2015,9,10,19,30,0,0,0,2.1,19,7,103.03,0.136,347.5,990,96.11,4.789
2015-09-10 20:00:00,2015,9,10,20,0,0,0,0,2.1,19,7,108.5,0.136,341.3,990,94.22,4.748
2015-09-10 20:30:00,2015,9,10,20,30,0,0,0,2.0,18,4,113.76,0.136,341.3,990,100.0,4.706
2015-09-10 21:00:00,2015,9,10,21,0,0,0,0,2.0,18,4,118.73,0.136,330.70000000000005,990,99.62,4.665
2015-09-10 21:30:00,2015,9,10,21,30,0,0,0,2.0,18,4,123.32,0.136,330.70000000000005,990,99.61,4.604
2015-09-10 22:00:00,2015,9,10,22,0,0,0,0,2.0,18,8,127.42,0.136,320.5,990,99.14,4.543
2015-09-10 22:30:00,2015,9,10,22,30,0,0,0,2.0,18,7,130.9,0.136,320.5,990,99.14,4.455
2015-09-10 23:00:00,2015,9,10,23,0,0,0,0,2.0,18,8,133.61,0.136,314.3,990,98.5,4.369
2015-09-10 23:30:00,2015,9,10,23,30,0,0,0,2.0,18,7,135.4,0.136,314.3,990,98.48,4.233
2015-09-11 00:00:00,2015,9,11,0,0,0,0,0,2.0,18,7,136.16,0.136,314.90000000000003,990,97.43,4.097
2015-09-11 00:30:00,2015,9,11,0,30,0,0,0,2.0,18,4,135.83,0.136,314.90000000000003,990,97.41,3.91
2015-09-11 01:00:00,2015,9,11,1,0,0,0,0,2.1,18,7,134.44,0.136,316.40000000000003,990,96.06,3.723
2015-09-11 01:30:00,2015,9,11,1,30,0,0,0,2.0,18,7,132.07,0.136,316.40000000000003,990,96.06,3.527
2015-09-11 02:00:00,2015,9,11,2,0,0,0,0,2.0,18,7,128.88,0.136,314.70000000000005,990,94.61,3.331
2015-09-11 02:30:00,2015,9,11,2,30,0,0,0,1.9,17,0,125.01,0.136,314.70000000000005,990,100.0,3.147
2015-09-11 03:00:00,2015,9,11,3,0,0,0,0,1.8,17,0,120.59,0.136,313.90000000000003,990,98.96,2.965
2015-09-11 03:30:00,2015,9,11,3,30,0,0,0,1.6,17,0,115.76,0.136,313.90000000000003,990,98.98,2.827
2015-09-11 04:00:00,2015,9,11,4,0,0,0,0,1.5,17,0,110.61,0.136,314.20000000000005,990,97.19,2.689
2015-09-11 04:30:00,2015,9,11,4,30,0,0,0,1.3,16,0,105.22,0.136,314.20000000000005,990,100.0,2.609
2015-09-11 05:00:00,2015,9,11,5,0,0,0,0,1.2000000000000002,16,0,99.65,0.136,314.0,990,100.0,2.529
2015-09-11 05:30:00,2015,9,11,5,30,0,0,0,1.5,16,0,93.96,0.136,314.0,990,100.0,2.492
2015-09-11 06:00:00,2015,9,11,6,0,16,13,96,1.8,17,0,88.18,0.136,309.90000000000003,990,95.46,2.455
2015-09-11 06:30:00,2015,9,11,6,30,86,40,347,2.0,18,0,82.38,0.136,309.90000000000003,990,89.67,2.445
2015-09-11 07:00:00,2015,9,11,7,0,178,59,514,2.3000000000000003,19,0,76.57000000000001,0.136,321.0,990,83.10000000000001,2.435
2015-09-11 07:30:00,2015,9,11,7,30,277,73,622,2.4000000000000004,20,0,70.81,0.136,321.0,990,78.13,2.428
2015-09-11 08:00:00,2015,9,11,8,0,376,83,696,2.6,21,0,65.14,0.136,337.20000000000005,990,69.33,2.422
2015-09-11 08:30:00,2015,9,11,8,30,472,92,751,2.5,22,0,59.61,0.136,337.20000000000005,990,65.23,2.403
2015-09-11 09:00:00,2015,9,11,9,0,561,98,793,2.4000000000000004,24,0,54.31,0.136,343.90000000000003,990,54.91,2.384
2015-09-11 09:30:00,2015,9,11,9,30,640,103,824,2.2,25,0,49.32,0.136,343.90000000000003,990,51.73,2.347
2015-09-11 10:00:00,2015,9,11,10,0,710,105,851,2.0,26,0,44.77,0.136,348.3,990,46.29,2.311
2015-09-11 10:30:00,2015,9,11,10,30,765,108,868,1.8,26,0,40.81,0.136,348.3,990,46.28,2.279
2015-09-11 11:00:00,2015,9,11,11,0,808,108,884,1.7000000000000002,27,0,37.67,0.136,346.90000000000003,990,41.08,2.248
2015-09-11 11:30:00,2015,9,11,11,30,835,109,891,1.5,27,0,35.550000000000004,0.136,346.90000000000003,990,41.07,2.228
2015-09-11 12:00:00,2015,9,11,12,0,847,108,897,1.4,28,0,34.65,0.136,344.6,990,36.49,2.208
2015-09-11 12:30:00,2015,9,11,12,30,842,107,897,1.2000000000000002,28,0,35.08,0.136,344.6,990,36.48,2.193
2015-09-11 13:00:00,2015,9,11,13,0,822,104,896,1.0,29,0,36.78,0.136,343.8,990,32.39,2.178
2015-09-11 13:30:00,2015,9,11,13,30,786,102,888,0.8,29,0,39.59,0.136,343.8,990,32.38,2.158
2015-09-11 14:00:00,2015,9,11,14,0,736,99,875,0.7000000000000001,29,0,43.28,0.136,340.3,990,30.51,2.139
2015-09-11 14:30:00,2015,9,11,14,30,673,96,856,0.5,29,0,47.65,0.136,340.3,990,30.5,2.117
2015-09-11 15:00:00,2015,9,11,15,0,597,91,831,0.4,29,0,52.5,0.136,319.90000000000003,990,28.99,2.096
2015-09-11 15:30:00,2015,9,11,15,30,511,86,796,0.4,29,0,57.71,0.136,319.90000000000003,990,28.99,2.103
2015-09-11 16:00:00,2015,9,11,16,0,417,79,750,0.4,29,0,63.17,0.136,292.40000000000003,990,28.35,2.111
2015-09-11 16:30:00,2015,9,11,16,30,318,70,685,0.3,28,0,68.8,0.136,292.40000000000003,990,30.04,2.135
2015-09-11 17:00:00,2015,9,11,17,0,217,59,593,0.2,27,0,74.54,0.136,240.7,990,37.24,2.1590000000000003
2015-09-11 17:30:00,2015,9,11,17,30,120,44,453,0.3,26,0,80.35000000000001,0.136,240.7,990,39.5,2.173
2015-09-11 18:00:00,2015,9,11,18,0,37,22,231,0.5,25,0,86.17,0.136,162.4,990,42.29,2.187
2015-09-11 18:30:00,2015,9,11,18,30,0,0,0,0.6000000000000001,24,0,91.97,0.136,162.4,990,44.9,2.194
2015-09-11 19:00:00,2015,9,11,19,0,0,0,0,0.8,23,0,97.71,0.136,156.20000000000002,990,48.07,2.202
2015-09-11 19:30:00,2015,9,11,19,30,0,0,0,0.9,22,0,103.35,0.136,156.20000000000002,990,51.08,2.209
2015-09-11 20:00:00,2015,9,11,20,0,0,0,0,1.0,21,0,108.83,0.136,165.10000000000002,990,53.15,2.216
2015-09-11 20:30:00,2015,9,11,20,30,0,0,0,1.0,20,0,114.09,0.136,165.10000000000002,990,56.49,2.222
2015-09-11 21:00:00,2015,9,11,21,0,0,0,0,1.0,20,0,119.08,0.136,177.60000000000002,990,61.620000000000005,2.228
2015-09-11 21:30:00,2015,9,11,21,30,0,0,0,1.0,19,0,123.68,0.136,177.60000000000002,990,65.56,2.234
2015-09-11 22:00:00,2015,9,11,22,0,0,0,0,1.0,19,0,127.8,0.136,188.3,990,66.95,2.241
2015-09-11 22:30:00,2015,9,11,22,30,0,0,0,0.9,18,0,131.29,0.136,188.3,990,71.25,2.255
2015-09-11 23:00:00,2015,9,11,23,0,0,0,0,0.9,18,0,134.0,0.136,193.8,990,73.07000000000001,2.269
2015-09-11 23:30:00,2015,9,11,23,30,0,0,0,0.9,18,0,135.79,0.136,193.8,990,73.06,2.294
2015-09-12 00:00:00,2015,9,12,0,0,0,0,0,0.9,18,0,136.54,0.136,193.5,990,75.33,2.319
2015-09-12 00:30:00,2015,9,12,0,30,0,0,0,0.9,17,0,136.2,0.136,193.5,990,80.21000000000001,2.352
2015-09-12 01:00:00,2015,9,12,1,0,0,0,0,0.9,17,0,134.78,0.136,183.9,990,83.04,2.387
2015-09-12 01:30:00,2015,9,12,1,30,0,0,0,0.8,17,0,132.39,0.136,183.9,990,83.03,2.445
2015-09-12 02:00:00,2015,9,12,2,0,0,0,0,0.8,17,3,129.17000000000002,0.136,174.8,990,86.8,2.503
2015-09-12 02:30:00,2015,9,12,2,30,0,0,0,0.8,16,0,125.27,0.136,174.8,990,92.46,2.598
2015-09-12 03:00:00,2015,9,12,3,0,0,0,0,0.8,16,8,120.84,0.136,169.5,990,97.1,2.693
2015-09-12 03:30:00,2015,9,12,3,30,0,0,0,0.8,16,0,115.99,0.136,169.5,990,97.09,2.847
2015-09-12 04:00:00,2015,9,12,4,0,0,0,0,0.8,16,3,110.82,0.136,167.4,990,100.0,3.001
2015-09-12 04:30:00,2015,9,12,4,30,0,0,0,0.8,16,8,105.41,0.136,167.4,990,100.0,3.168
2015-09-12 05:00:00,2015,9,12,5,0,0,0,0,0.9,16,7,99.83,0.136,163.60000000000002,990,100.0,3.335
2015-09-12 05:30:00,2015,9,12,5,30,0,0,0,1.1,17,7,94.13,0.136,163.60000000000002,990,99.82,3.469
2015-09-12 06:00:00,2015,9,12,6,0,1,1,0,1.4,18,6,88.36,0.136,153.60000000000002,990,97.8,3.605
2015-09-12 06:30:00,2015,9,12,6,30,9,9,0,1.5,18,6,82.55,0.136,153.60000000000002,990,97.78,3.71
2015-09-12 07:00:00,2015,9,12,7,0,19,19,0,1.6,19,6,76.74,0.136,139.0,990,96.26,3.815
2015-09-12 07:30:00,2015,9,12,7,30,45,45,0,1.6,19,6,70.99,0.136,139.0,990,96.24,3.906
2015-09-12 08:00:00,2015,9,12,8,0,129,129,0,1.7000000000000002,20,6,65.32000000000001,0.136,136.1,990,95.98,3.998
2015-09-12 08:30:00,2015,9,12,8,30,86,86,0,2.0,21,6,59.81,0.136,136.1,990,90.24,4.096
2015-09-12 09:00:00,2015,9,12,9,0,150,150,0,2.3000000000000003,22,7,54.53,0.136,148.4,990,88.76,4.195
2015-09-12 09:30:00,2015,9,12,9,30,76,76,0,2.4000000000000004,22,7,49.56,0.136,148.4,990,88.74,4.267
2015-09-12 10:00:00,2015,9,12,10,0,119,119,0,2.5,22,6,45.03,0.136,153.3,990,90.66,4.339
2015-09-12 10:30:00,2015,9,12,10,30,251,241,13,2.5,22,6,41.11,0.136,153.3,990,90.63,4.371
2015-09-12 11:00:00,2015,9,12,11,0,250,240,12,2.6,23,6,37.99,0.136,163.4,990,86.71000000000001,4.404
2015-09-12 11:30:00,2015,9,12,11,30,249,240,11,2.5,23,6,35.9,0.136,163.4,990,86.68,4.414
2015-09-12 12:00:00,2015,9,12,12,0,231,223,10,2.4000000000000004,23,6,35.03,0.136,178.60000000000002,980,88.38,4.424
2015-09-12 12:30:00,2015,9,12,12,30,343,319,28,2.2,23,6,35.47,0.136,178.60000000000002,980,88.36,4.412
2015-09-12 13:00:00,2015,9,12,13,0,340,316,30,2.0,23,6,37.17,0.136,197.5,980,90.09,4.401
2015-09-12 13:30:00,2015,9,12,13,30,280,266,17,1.9,22,6,39.97,0.136,197.5,980,90.07000000000001,4.386
2015-09-12 14:00:00,2015,9,12,14,0,257,246,15,1.8,22,6,43.65,0.136,229.8,980,91.09,4.371
2015-09-12 14:30:00,2015,9,12,14,30,198,194,6,1.8,22,6,48.0,0.136,229.8,980,96.76,4.324
2015-09-12 15:00:00,2015,9,12,15,0,256,237,32,1.9,22,6,52.84,0.136,265.7,980,96.48,4.2780000000000005
2015-09-12 15:30:00,2015,9,12,15,30,247,218,54,2.0,21,6,58.04,0.136,265.7,980,100.0,4.138
2015-09-12 16:00:00,2015,9,12,16,0,136,136,0,2.2,21,6,63.49,0.136,286.2,980,100.0,4.0
2015-09-12 16:30:00,2015,9,12,16,30,149,135,39,2.1,21,7,69.11,0.136,286.2,980,100.0,3.815
2015-09-12 17:00:00,2015,9,12,17,0,100,94,24,2.0,21,6,74.85000000000001,0.136,293.3,980,95.3,3.63
2015-09-12 17:30:00,2015,9,12,17,30,52,52,0,1.7000000000000002,20,6,80.65,0.136,293.3,980,100.0,3.466
2015-09-12 18:00:00,2015,9,12,18,0,13,13,0,1.5,19,6,86.48,0.136,294.8,980,99.86,3.302
2015-09-12 18:30:00,2015,9,12,18,30,0,0,0,1.4,18,6,92.28,0.136,294.8,990,100.0,3.176
2015-09-12 19:00:00,2015,9,12,19,0,0,0,0,1.3,18,6,98.02,0.136,292.7,990,98.39,3.051
2015-09-12 19:30:00,2015,9,12,19,30,0,0,0,1.3,17,6,103.67,0.136,292.7,990,98.41,2.968
2015-09-12 20:00:00,2015,9,12,20,0,0,0,0,1.3,17,6,109.15,0.136,288.8,990,92.81,2.885
2015-09-12 20:30:00,2015,9,12,20,30,0,0,0,1.3,17,6,114.43,0.136,288.8,990,98.83,2.832
2015-09-12 21:00:00,2015,9,12,21,0,0,0,0,1.4,17,6,119.43,0.136,290.1,990,95.29,2.779
2015-09-12 21:30:00,2015,9,12,21,30,0,0,0,1.4,16,7,124.04,0.136,290.1,990,95.29,2.723
2015-09-12 22:00:00,2015,9,12,22,0,0,0,0,1.5,16,7,128.17000000000002,0.136,291.7,990,92.86,2.668
2015-09-12 22:30:00,2015,9,12,22,30,0,0,0,1.6,16,7,131.67000000000002,0.136,291.7,990,98.94,2.623
2015-09-12 23:00:00,2015,9,12,23,0,0,0,0,1.7000000000000002,16,7,134.39,0.136,291.40000000000003,990,95.95,2.578
2015-09-12 23:30:00,2015,9,12,23,30,0,0,0,1.8,15,6,136.19,0.136,291.40000000000003,990,100.0,2.564
2015-09-13 00:00:00,2015,9,13,0,0,0,0,0,2.0,15,6,136.93,0.136,290.2,990,98.54,2.5500000000000003
2015-09-13 00:30:00,2015,9,13,0,30,0,0,0,2.0,15,6,136.57,0.136,290.2,990,98.54,2.5460000000000003
2015-09-13 01:00:00,2015,9,13,1,0,0,0,0,2.0,15,6,135.13,0.136,289.1,990,95.61,2.544
2015-09-13 01:30:00,2015,9,13,1,30,0,0,0,2.1,15,7,132.71,0.136,289.1,990,95.6,2.5580000000000003
2015-09-13 02:00:00,2015,9,13,2,0,0,0,0,2.2,15,7,129.46,0.136,288.5,990,93.47,2.573
2015-09-13 02:30:00,2015,9,13,2,30,0,0,0,2.2,14,7,125.54,0.136,288.5,990,99.69,2.592
2015-09-13 03:00:00,2015,9,13,3,0,0,0,0,2.3000000000000003,14,7,121.08,0.136,287.40000000000003,990,97.73,2.612
2015-09-13 03:30:00,2015,9,13,3,30,0,0,0,2.2,14,4,116.21,0.136,287.40000000000003,990,97.74,2.605
2015-09-13 04:00:00,2015,9,13,4,0,0,0,0,2.1,14,4,111.03,0.136,287.40000000000003,990,95.93,2.599
2015-09-13 04:30:00,2015,9,13,4,30,0,0,0,2.0,14,4,105.61,0.136,287.40000000000003,990,95.94,2.5540000000000003
2015-09-13 05:00:00,2015,9,13,5,0,0,0,0,1.9,14,4,100.02,0.136,290.40000000000003,990,94.14,2.51
2015-09-13 05:30:00,2015,9,13,5,30,0,0,0,2.0,14,4,94.31,0.136,290.40000000000003,990,94.16,2.455
2015-09-13 06:00:00,2015,9,13,6,0,10,10,0,2.2,14,4,88.53,0.136,290.8,990,92.97,2.401
2015-09-13 06:30:00,2015,9,13,6,30,64,42,175,2.5,14,3,82.72,0.136,290.8,990,92.98,2.36
2015-09-13 07:00:00,2015,9,13,7,0,98,83,63,2.9000000000000004,15,4,76.92,0.136,303.40000000000003,990,85.23,2.319
2015-09-13 07:30:00,2015,9,13,7,30,270,79,592,3.1,16,0,71.17,0.136,303.40000000000003,990,79.97,2.287
2015-09-13 08:00:00,2015,9,13,8,0,369,92,668,3.4000000000000004,17,0,65.51,0.136,313.5,990,72.26,2.256
2015-09-13 08:30:00,2015,9,13,8,30,465,102,726,3.4000000000000004,18,3,60.01,0.136,313.5,990,67.87,2.229
2015-09-13 09:00:00,2015,9,13,9,0,428,235,334,3.4000000000000004,19,3,54.74,0.136,312.3,990,61.96,2.202
2015-09-13 09:30:00,2015,9,13,9,30,482,277,317,3.4000000000000004,19,4,49.79,0.136,312.3,990,61.96,2.166
2015-09-13 10:00:00,2015,9,13,10,0,588,260,465,3.5,20,7,45.29,0.136,307.0,990,56.47,2.131
2015-09-13 10:30:00,2015,9,13,10,30,649,267,509,3.6,20,8,41.4,0.136,307.0,990,56.48,2.105
2015-09-13 11:00:00,2015,9,13,11,0,663,304,457,3.8,21,3,38.32,0.136,303.3,990,50.9,2.079
2015-09-13 11:30:00,2015,9,13,11,30,685,305,471,3.8,21,2,36.26,0.136,303.3,990,50.9,2.07
2015-09-13 12:00:00,2015,9,13,12,0,694,309,472,3.8,21,2,35.410000000000004,0.136,303.90000000000003,990,48.6,2.061
2015-09-13 12:30:00,2015,9,13,12,30,468,386,100,3.7,21,2,35.86,0.136,303.90000000000003,990,48.61,2.035
2015-09-13 13:00:00,2015,9,13,13,0,458,379,100,3.7,21,2,37.56,0.136,305.2,990,43.4,2.009
2015-09-13 13:30:00,2015,9,13,13,30,228,221,9,3.5,21,3,40.35,0.136,305.2,990,43.4,1.963
2015-09-13 14:00:00,2015,9,13,14,0,215,209,8,3.4000000000000004,22,2,44.02,0.136,303.0,990,40.68,1.917
2015-09-13 14:30:00,2015,9,13,14,30,666,101,850,3.3000000000000003,22,0,48.36,0.136,303.0,990,40.68,1.869
2015-09-13 15:00:00,2015,9,13,15,0,593,89,840,3.2,22,0,53.18,0.136,297.8,990,38.52,1.822
2015-09-13 15:30:00,2015,9,13,15,30,507,84,806,3.2,21,0,58.370000000000005,0.136,297.8,990,38.52,1.78
2015-09-13 16:00:00,2015,9,13,16,0,413,77,760,3.2,21,0,63.81,0.136,294.3,990,37.1,1.738
2015-09-13 16:30:00,2015,9,13,16,30,313,69,695,2.9000000000000004,20,0,69.43,0.136,294.3,990,39.44,1.702
2015-09-13 17:00:00,2015,9,13,17,0,210,60,586,2.7,20,2,75.16,0.136,291.6,990,42.96,1.666
2015-09-13 17:30:00,2015,9,13,17,30,113,44,440,2.1,18,3,80.96000000000001,0.136,291.6,990,48.67,1.633
