TIMESTAMP,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
7/31/16 20:30,2016,8,1,20,30,0,0,0,0.7,23,3,102.62,0.147,87.1,1000,91.62,3.802
7/31/16 21:00,2016,8,1,21,0,0,0,0,0.8,23,8,107.17,0.147,96.5,1000,92.17,3.807
7/31/16 21:30,2016,8,1,21,30,0,0,0,0.7,23,1,111.33,0.147,96.5,1000,92.17,3.808
7/31/16 22:00,2016,8,1,22,0,0,0,0,0.7,23,1,115,0.147,102.8,1000,93.09,3.809
7/31/16 22:30,2016,8,1,22,30,0,0,0,0.6,22,1,118.11,0.147,102.8,1000,98.89,3.796
7/31/16 23:00,2016,8,1,23,0,0,0,0,0.6,22,1,120.55,0.147,107.3,1000,98.87,3.783
7/31/16 23:30,2016,8,1,23,30,0,0,0,0.4,22,1,122.24,0.147,107.3,1000,98.86,3.759
8/1/16 0:00,2016,8,2,0,0,0,0,0,0.3,22,1,123.11,0.147,93.2,1000,97.83,3.735
8/1/16 0:30,2016,8,2,0,30,0,0,0,0.3,22,1,123.11,0.147,93.2,1000,97.82,3.705
8/1/16 1:00,2016,8,2,1,0,0,0,0,0.3,22,1,122.26,0.147,347,1000,96.77,3.675
8/1/16 1:30,2016,8,2,1,30,0,0,0,0.4,21,1,120.59,0.147,347,1000,100,3.642
8/1/16 2:00,2016,8,2,2,0,0,0,0,0.5,21,1,118.17,0.147,328.1,1000,100,3.609
8/1/16 2:30,2016,8,2,2,30,0,0,0,0.5,21,1,115.07,0.147,328.1,1000,100,3.584
8/1/16 3:00,2016,8,2,3,0,0,0,0,0.6,21,0,111.41,0.147,326.8,1000,99.08,3.559
8/1/16 3:30,2016,8,2,3,30,0,0,0,0.6,20,1,107.26,0.147,326.8,1000,100,3.55
8/1/16 4:00,2016,8,2,4,0,0,0,0,0.7,20,1,102.71,0.147,333.7,1000,100,3.541
8/1/16 4:30,2016,8,2,4,30,0,0,0,0.8,20,1,97.84,0.147,333.7,1000,100,3.534
8/1/16 5:00,2016,8,2,5,0,0,0,0,0.9,20,1,92.7,0.147,345.5,1000,100,3.528
8/1/16 5:30,2016,8,2,5,30,18,16,59,1.2,21,1,87.35,0.147,345.5,1000,97.22,3.514
8/1/16 6:00,2016,8,2,6,0,83,51,226,1.5,22,1,81.83,0.147,358.1,1000,95.62,3.5
8/1/16 6:30,2016,8,2,6,30,166,79,364,1.5,22,1,76.19,0.147,358.1,1000,95.62,3.484
8/1/16 7:00,2016,8,2,7,0,78,78,0,1.6,23,3,70.45,0.147,19.8,1000,91.68,3.469
8/1/16 7:30,2016,8,2,7,30,209,173,83,1.6,24,2,64.66,0.147,19.8,1000,86.34,3.463
8/1/16 8:00,2016,8,2,8,0,451,127,626,1.7,25,0,58.85,0.147,37.5,1000,81.54,3.458
8/1/16 8:30,2016,8,2,8,30,543,138,673,1.7,26,0,53.05,0.147,37.5,1000,76.85,3.46
8/1/16 9:00,2016,8,2,9,0,475,302,255,1.7,27,3,47.33,0.147,45.2,1000,72.57,3.462
8/1/16 9:30,2016,8,2,9,30,272,259,18,1.6,27,2,41.74,0.147,45.2,1000,72.57,3.456
8/1/16 10:00,2016,8,2,10,0,769,171,742,1.6,28,0,36.38,0.147,45.1,1000,68.35,3.451
8/1/16 10:30,2016,8,2,10,30,824,176,760,1.5,28,1,31.41,0.147,45.1,1000,68.35,3.432
8/1/16 11:00,2016,8,2,11,0,870,173,782,1.5,29,1,27.07,0.147,42.9,1000,63.76,3.413
8/1/16 11:30,2016,8,2,11,30,899,175,790,1.5,29,1,23.72,0.147,42.9,1000,63.74,3.38
8/1/16 12:00,2016,8,2,12,0,918,166,809,1.5,30,0,21.85,0.147,43.6,1000,58.97,3.348
8/1/16 12:30,2016,8,2,12,30,918,166,810,1.5,30,0,21.85,0.147,43.6,1000,58.95,3.312
8/1/16 13:00,2016,8,2,13,0,910,148,832,1.5,30,0,23.72,0.147,46,1000,57.61,3.276
8/1/16 13:30,2016,8,2,13,30,726,386,381,1.5,30,2,27.07,0.147,46,1000,57.6,3.251
8/1/16 14:00,2016,8,2,14,0,839,141,818,1.6,30,0,31.41,0.147,49.3,1000,56.19,3.227
8/1/16 14:30,2016,8,2,14,30,783,137,803,1.6,30,0,36.39,0.147,49.3,1000,56.18,3.217
8/1/16 15:00,2016,8,2,15,0,531,343,251,1.6,30,3,41.75,0.147,54.7,1000,55.01,3.208
8/1/16 15:30,2016,8,2,15,30,639,125,757,1.6,29,0,47.34,0.147,54.7,1000,58.26,3.207
8/1/16 16:00,2016,8,2,16,0,551,121,715,1.6,29,0,53.07,0.147,62.4,1000,57.72,3.207
8/1/16 16:30,2016,8,2,16,30,458,112,670,1.6,28,0,58.87,0.147,62.4,1000,61.16,3.213
8/1/16 17:00,2016,8,2,17,0,361,103,601,1.6,28,0,64.69,0.147,74.3,1000,61.6,3.22
8/1/16 17:30,2016,8,2,17,30,264,89,522,1.4,27,2,70.49,0.147,74.3,1000,65.31,3.231
8/1/16 18:00,2016,8,2,18,0,169,72,410,1.3,26,0,76.23,0.147,87,1000,72.94,3.242
8/1/16 18:30,2016,8,2,18,30,84,47,263,1.3,25,1,81.89,0.147,87,1000,77.4,3.249
8/1/16 19:00,2016,8,2,19,0,19,16,72,1.3,24,1,87.42,0.147,99.2,1000,81.06,3.257
8/1/16 19:30,2016,8,2,19,30,0,0,0,1.5,23,0,92.78,0.147,99.2,1000,86.1,3.265
8/1/16 20:00,2016,8,2,20,0,0,0,0,1.8,23,0,97.93,0.147,106.8,1000,86.01,3.274
8/1/16 20:30,2016,8,2,20,30,0,0,0,1.9,23,0,102.82,0.147,106.8,1000,86.03,3.274
8/1/16 21:00,2016,8,2,21,0,0,0,0,2,23,1,107.39,0.147,111,1000,87.95,3.275
8/1/16 21:30,2016,8,2,21,30,0,0,0,1.9,22,1,111.56,0.147,111,1000,93.44,3.27
8/1/16 22:00,2016,8,2,22,0,0,0,0,1.9,22,3,115.24,0.147,111.6,1000,94.47,3.266
8/1/16 22:30,2016,8,2,22,30,0,0,0,1.8,21,1,118.36,0.147,111.6,1000,100,3.251
8/1/16 23:00,2016,8,2,23,0,0,0,0,1.7,21,1,120.8,0.147,108.4,1000,100,3.237
8/1/16 23:30,2016,8,2,23,30,0,0,0,1.7,21,1,122.5,0.147,108.4,1000,100,3.213
8/2/16 0:00,2016,8,3,0,0,0,0,0,1.7,21,1,123.37,0.147,105,1000,98.59,3.189
8/2/16 0:30,2016,8,3,0,30,0,0,0,1.6,20,1,123.37,0.147,105,1000,100,3.165
8/2/16 1:00,2016,8,3,1,0,0,0,0,1.5,20,1,122.52,0.147,100.2,1000,100,3.142
8/2/16 1:30,2016,8,3,1,30,0,0,0,1.4,20,1,120.84,0.147,100.2,1000,100,3.126
8/2/16 2:00,2016,8,3,2,0,0,0,0,1.3,20,3,118.4,0.147,92.5,1000,100,3.111
8/2/16 2:30,2016,8,3,2,30,0,0,0,1.2,20,1,115.29,0.147,92.5,1000,100,3.104
8/2/16 3:00,2016,8,3,3,0,0,0,0,1.1,20,1,111.62,0.147,84.3,1000,98.07,3.098
8/2/16 3:30,2016,8,3,3,30,0,0,0,1.1,19,1,107.46,0.147,84.3,1000,100,3.094
8/2/16 4:00,2016,8,3,4,0,0,0,0,1.1,19,1,102.9,0.147,80.1,1000,100,3.09
8/2/16 4:30,2016,8,3,4,30,0,0,0,1.2,19,0,98.01,0.147,80.1,1000,100,3.082
8/2/16 5:00,2016,8,3,5,0,0,0,0,1.4,19,1,92.86,0.147,76.3,1000,100,3.074
8/2/16 5:30,2016,8,3,5,30,18,16,46,1.7,19,1,87.5,0.147,76.3,1000,100,3.062
8/2/16 6:00,2016,8,3,6,0,82,52,215,2.1,20,0,81.98,0.147,79.8,1000,94.6,3.052
8/2/16 6:30,2016,8,3,6,30,166,81,361,2.1,21,3,76.33,0.147,79.8,1000,88.97,3.038
8/2/16 7:00,2016,8,3,7,0,73,73,0,2.2,22,3,70.59,0.147,83.5,1000,81.45,3.025
8/2/16 7:30,2016,8,3,7,30,197,169,64,2.2,22,3,64.8,0.147,83.5,1000,81.45,3.006
8/2/16 8:00,2016,8,3,8,0,331,215,224,2.3,23,3,58.98,0.147,80.3,1000,75.45,2.988
8/2/16 8:30,2016,8,3,8,30,543,149,657,2.3,24,1,53.19,0.147,80.3,1000,71.04,2.967
8/2/16 9:00,2016,8,3,9,0,630,159,695,2.4,25,0,47.47,0.147,78.9,1000,67.19,2.947
8/2/16 9:30,2016,8,3,9,30,708,167,726,2.4,25,1,41.89,0.147,78.9,1000,67.18,2.937
8/2/16 10:00,2016,8,3,10,0,693,290,501,2.5,26,2,36.55,0.147,81.4,1000,64.02,2.928
8/2/16 10:30,2016,8,3,10,30,635,402,273,2.5,26,2,31.6,0.147,81.4,1000,64.01,2.932
8/2/16 11:00,2016,8,3,11,0,576,440,152,2.5,27,3,27.28,0.147,86.1,1000,60.83,2.936
8/2/16 11:30,2016,8,3,11,30,644,454,207,2.4,27,3,23.96,0.147,86.1,1000,60.81,2.95
8/2/16 12:00,2016,8,3,12,0,367,345,23,2.4,27,3,22.11,0.147,92.1,1000,57.75,2.965
8/2/16 12:30,2016,8,3,12,30,229,219,10,2.4,27,3,22.12,0.147,92.1,1000,57.73,2.995
8/2/16 13:00,2016,8,3,13,0,329,311,18,2.4,28,3,23.97,0.147,97.9,1000,57.91,3.025
8/2/16 13:30,2016,8,3,13,30,410,375,39,2.3,28,3,27.3,0.147,97.9,1000,57.89,3.071
8/2/16 14:00,2016,8,3,14,0,619,408,247,2.3,28,3,31.63,0.147,103,1000,57.82,3.118
8/2/16 14:30,2016,8,3,14,30,508,387,150,2.2,28,3,36.58,0.147,103,1000,57.81,3.171
8/2/16 15:00,2016,8,3,15,0,390,334,75,2.2,28,3,41.93,0.147,106.5,1000,57.45,3.225
8/2/16 15:30,2016,8,3,15,30,483,296,275,2.1,27,3,47.52,0.147,106.5,1000,60.89,3.258
8/2/16 16:00,2016,8,3,16,0,240,224,26,2.1,27,3,53.24,0.147,108.4,1000,60.76,3.291
8/2/16 16:30,2016,8,3,16,30,360,202,306,2,26,3,59.04,0.147,108.4,1000,64.43,3.296
8/2/16 17:00,2016,8,3,17,0,298,151,346,2,26,2,64.86,0.147,108.9,1000,64.74,3.303
8/2/16 17:30,2016,8,3,17,30,256,102,467,1.7,25,0,70.66,0.147,108.9,1000,68.69,3.293
8/2/16 18:00,2016,8,3,18,0,164,79,359,1.5,24,0,76.41,0.147,107.3,1000,71.08,3.283
8/2/16 18:30,2016,8,3,18,30,80,51,213,1.3,23,1,82.07,0.147,107.3,1000,75.46,3.262
8/2/16 19:00,2016,8,3,19,0,17,15,48,1.1,23,1,87.6,0.147,107.6,1000,79.92,3.241
8/2/16 19:30,2016,8,3,19,30,0,0,0,1.1,22,0,92.98,0.147,107.6,1000,84.92,3.214
8/2/16 20:00,2016,8,3,20,0,0,0,0,1.2,22,0,98.14,0.147,112.3,1000,83.42,3.187
8/2/16 20:30,2016,8,3,20,30,0,0,0,1.2,21,0,103.04,0.147,112.3,1000,88.66,3.155
8/2/16 21:00,2016,8,3,21,0,0,0,0,1.2,21,0,107.61,0.147,118.7,1000,87.79,3.124
8/2/16 21:30,2016,8,3,21,30,0,0,0,1.1,21,0,111.79,0.147,118.7,1000,87.79,3.11
8/2/16 22:00,2016,8,3,22,0,0,0,0,1,21,0,115.49,0.147,125.7,1000,87.31,3.097
8/2/16 22:30,2016,8,3,22,30,0,0,0,0.9,20,0,118.61,0.147,125.7,1000,92.84,3.101
8/2/16 23:00,2016,8,3,23,0,0,0,0,0.9,20,0,121.06,0.147,130.3,1000,92.53,3.105
8/2/16 23:30,2016,8,3,23,30,0,0,0,0.8,19,0,122.76,0.147,130.3,1000,92.53,3.111
8/3/16 0:00,2016,8,4,0,0,0,0,0,0.8,19,0,123.63,0.147,131.1,1000,91.88,3.118
8/3/16 0:30,2016,8,4,0,30,0,0,0,0.7,19,0,123.64,0.147,131.1,1000,97.74,3.123
8/3/16 1:00,2016,8,4,1,0,0,0,0,0.7,19,0,122.77,0.147,126.9,1000,96.68,3.129
8/3/16 1:30,2016,8,4,1,30,0,0,0,0.6,18,0,121.08,0.147,126.9,1000,96.69,3.136
8/3/16 2:00,2016,8,4,2,0,0,0,0,0.6,18,0,118.64,0.147,118.1,1000,95.8,3.143
8/3/16 2:30,2016,8,4,2,30,0,0,0,0.6,18,1,115.52,0.147,118.1,1000,100,3.152
8/3/16 3:00,2016,8,4,3,0,0,0,0,0.6,18,0,111.83,0.147,105.9,1000,100,3.162
8/3/16 3:30,2016,8,4,3,30,0,0,0,0.6,18,0,107.65,0.147,105.9,1000,100,3.179
8/3/16 4:00,2016,8,4,4,0,0,0,0,0.7,18,3,103.08,0.147,97,1000,100,3.196
8/3/16 4:30,2016,8,4,4,30,0,0,0,0.8,18,3,98.19,0.147,97,1000,100,3.22
8/3/16 5:00,2016,8,4,5,0,0,0,0,0.9,18,3,93.03,0.147,93.8,1000,95.3,3.244
8/3/16 5:30,2016,8,4,5,30,18,15,69,1.3,19,1,87.66,0.147,93.8,1000,95.31,3.271
8/3/16 6:00,2016,8,4,6,0,83,46,266,1.7,20,3,82.13,0.147,96.3,1000,90.68,3.298
8/3/16 6:30,2016,8,4,6,30,168,70,418,1.7,21,1,76.47,0.147,96.3,1000,85.28,3.324
8/3/16 7:00,2016,8,4,7,0,148,126,66,1.8,22,3,70.73,0.147,108.3,1000,78.17,3.35
8/3/16 7:30,2016,8,4,7,30,184,164,48,1.8,22,4,64.93,0.147,108.3,1000,78.17,3.375
8/3/16 8:00,2016,8,4,8,0,235,207,55,1.8,23,4,59.12,0.147,111,1000,71.82,3.401
8/3/16 8:30,2016,8,4,8,30,464,223,404,1.8,24,8,53.33,0.147,111,1000,67.63,3.425
8/3/16 9:00,2016,8,4,9,0,584,201,568,1.9,25,8,47.62,0.147,111.6,1000,62.83,3.449
8/3/16 9:30,2016,8,4,9,30,710,136,773,1.9,25,1,42.04,0.147,111.6,1000,62.82,3.479
8/3/16 10:00,2016,8,4,10,0,782,127,817,1.9,26,0,36.72,0.147,113.6,1000,58.91,3.509
8/3/16 10:30,2016,8,4,10,30,838,131,832,1.9,26,1,31.78,0.147,113.6,1000,58.9,3.545
8/3/16 11:00,2016,8,4,11,0,880,134,840,1.9,27,1,27.49,0.147,115.4,1000,55.73,3.581
8/3/16 11:30,2016,8,4,11,30,775,373,440,1.9,27,7,24.2,0.147,115.4,1000,55.72,3.618
8/3/16 12:00,2016,8,4,12,0,756,407,377,1.9,27,7,22.37,0.147,117.1,1000,56.06,3.656
8/3/16 12:30,2016,8,4,12,30,625,464,174,1.9,27,3,22.39,0.147,117.1,1000,56.05,3.689
8/3/16 13:00,2016,8,4,13,0,576,453,134,1.9,28,3,24.23,0.147,119.2,1000,53.17,3.723
8/3/16 13:30,2016,8,4,13,30,586,440,164,1.9,28,3,27.54,0.147,119.2,1000,53.16,3.754
8/3/16 14:00,2016,8,4,14,0,589,414,206,1.9,28,3,31.85,0.147,121.1,1000,53.35,3.785
8/3/16 14:30,2016,8,4,14,30,608,363,305,1.8,28,2,36.79,0.147,121.1,1000,53.34,3.813
8/3/16 15:00,2016,8,4,15,0,706,133,772,1.8,28,1,42.12,0.147,122.7,1000,53.47,3.842
8/3/16 15:30,2016,8,4,15,30,628,127,744,1.7,27,1,47.7,0.147,122.7,1000,56.67,3.843
8/3/16 16:00,2016,8,4,16,0,543,119,710,1.7,27,0,53.42,0.147,124.8,1000,56.7,3.844
8/3/16 16:30,2016,8,4,16,30,450,110,664,1.6,26,0,59.22,0.147,124.8,1000,60.12,3.823
8/3/16 17:00,2016,8,4,17,0,355,97,612,1.6,26,0,65.04,0.147,127.9,1000,61.37,3.803
8/3/16 17:30,2016,8,4,17,30,258,84,531,1.3,25,0,70.84,0.147,127.9,1000,65.11,3.784
8/3/16 18:00,2016,8,4,18,0,165,66,429,1,25,1,76.59,0.147,130.9,1000,69.45,3.766
8/3/16 18:30,2016,8,4,18,30,81,44,271,0.9,24,1,82.26,0.147,130.9,1000,73.72,3.753
8/3/16 19:00,2016,8,4,19,0,17,15,64,0.8,23,0,87.8,0.143,135,1000,77.2,3.74
8/3/16 19:30,2016,8,4,19,30,0,0,0,0.9,22,0,93.18,0.143,135,1000,82.02,3.735
8/3/16 20:00,2016,8,4,20,0,0,0,0,1,22,0,98.35,0.143,141,1000,81.08,3.731
8/3/16 20:30,2016,8,4,20,30,0,0,0,1,22,0,103.26,0.143,141,1000,81.08,3.738
8/3/16 21:00,2016,8,4,21,0,0,0,0,1.1,22,0,107.84,0.143,148.3,1000,81.42,3.745
8/3/16 21:30,2016,8,4,21,30,0,0,0,1.1,21,1,112.03,0.143,148.3,1000,86.53,3.787
8/3/16 22:00,2016,8,4,22,0,0,0,0,1.1,21,1,115.73,0.143,155.9,1000,87.36,3.829
8/3/16 22:30,2016,8,4,22,30,0,0,0,1,21,0,118.87,0.143,155.9,1000,87.35,3.903
8/3/16 23:00,2016,8,4,23,0,0,0,0,1,21,1,121.33,0.143,162.3,1000,88.32,3.977
8/3/16 23:30,2016,8,4,23,30,0,0,0,1,20,1,123.03,0.143,162.3,1000,88.31,4.059
8/4/16 0:00,2016,8,5,0,0,0,0,0,1,20,1,123.91,0.143,166.7,1000,89.14,4.142
8/4/16 0:30,2016,8,5,0,30,0,0,0,0.9,20,0,123.91,0.143,166.7,1000,94.77,4.227
8/4/16 1:00,2016,8,5,1,0,0,0,0,0.9,20,1,123.04,0.143,168.8,1000,95.66,4.312
8/4/16 1:30,2016,8,5,1,30,0,0,0,0.9,20,7,121.34,0.143,168.8,1000,95.65,4.392
8/4/16 2:00,2016,8,5,2,0,0,0,0,0.9,20,3,118.87,0.143,170.1,1000,96.37,4.473
8/4/16 2:30,2016,8,5,2,30,0,0,0,0.9,20,3,115.74,0.143,170.1,1000,96.36,4.548
8/4/16 3:00,2016,8,5,3,0,0,0,0,0.9,20,3,112.04,0.143,172.6,1000,96.96,4.623
8/4/16 3:30,2016,8,5,3,30,0,0,0,0.9,20,3,107.85,0.143,172.6,1000,96.96,4.671
8/4/16 4:00,2016,8,5,4,0,0,0,0,0.9,20,3,103.27,0.143,173,1000,97.63,4.72
8/4/16 4:30,2016,8,5,4,30,0,0,0,1.1,20,3,98.36,0.143,173,1000,97.62,4.736
8/4/16 5:00,2016,8,5,5,0,0,0,0,1.3,20,3,93.19,0.143,177.1,1000,98.55,4.753
8/4/16 5:30,2016,8,5,5,30,15,15,0,1.7,21,3,87.82,0.143,177.1,1000,92.68,4.762
8/4/16 6:00,2016,8,5,6,0,75,49,188,2.2,22,1,82.28,0.143,183.4,1000,87.9,4.771
8/4/16 6:30,2016,8,5,6,30,156,78,338,2.4,22,3,76.62,0.143,183.4,1000,87.9,4.792
8/4/16 7:00,2016,8,5,7,0,32,32,0,2.7,23,3,70.87,0.143,188.7,1000,82.33,4.814
8/4/16 7:30,2016,8,5,7,30,57,57,0,2.7,24,3,65.07,0.143,188.7,1000,77.52,4.845
8/4/16 8:00,2016,8,5,8,0,105,105,0,2.8,25,3,59.26,0.143,189.3,1000,73.03,4.876
8/4/16 8:30,2016,8,5,8,30,145,145,0,2.7,25,3,53.47,0.143,189.3,1000,73.01,4.91
8/4/16 9:00,2016,8,5,9,0,101,101,0,2.6,26,3,47.76,0.143,185.8,1000,69.08,4.945
8/4/16 9:30,2016,8,5,9,30,185,182,4,2.5,27,3,42.2,0.143,185.8,1000,65.12,4.987
8/4/16 10:00,2016,8,5,10,0,160,157,2,2.4,28,3,36.89,0.143,182.7,1000,62.41,5.03
8/4/16 10:30,2016,8,5,10,30,533,415,139,2.4,28,3,31.97,0.143,182.7,1000,62.38,5.068
8/4/16 11:00,2016,8,5,11,0,660,427,263,2.4,28,7,27.7,0.143,184.4,1000,60.12,5.107
8/4/16 11:30,2016,8,5,11,30,442,399,47,2.5,28,3,24.44,0.143,184.4,990,60.1,5.145
8/4/16 12:00,2016,8,5,12,0,450,397,57,2.6,29,8,22.64,0.143,187.6,990,61.37,5.184
8/4/16 12:30,2016,8,5,12,30,505,436,74,2.6,29,3,22.66,0.143,187.6,990,61.36,5.27
8/4/16 13:00,2016,8,5,13,0,721,425,325,2.7,29,3,24.49,0.143,189.7,990,62.76,5.357
8/4/16 13:30,2016,8,5,13,30,688,414,309,2.7,29,7,27.78,0.143,189.7,990,62.74,5.47
8/4/16 14:00,2016,8,5,14,0,330,311,22,2.8,29,3,32.07,0.143,191,990,64.33,5.584
8/4/16 14:30,2016,8,5,14,30,304,287,21,2.8,28,3,36.99,0.143,191,990,68.15,5.662
8/4/16 15:00,2016,8,5,15,0,360,319,55,2.8,27,2,42.32,0.143,189.3,990,74.37,5.74
8/4/16 15:30,2016,8,5,15,30,130,130,0,2.6,26,3,47.89,0.143,189.3,990,78.85,5.765
8/4/16 16:00,2016,8,5,16,0,181,178,5,2.5,26,3,53.61,0.143,186.1,990,80.76,5.79
8/4/16 16:30,2016,8,5,16,30,132,132,0,2.4,26,3,59.4,0.143,186.1,990,80.75,5.76
8/4/16 17:00,2016,8,5,17,0,336,118,519,2.4,26,1,65.22,0.143,183.2,990,82.37,5.731
8/4/16 17:30,2016,8,5,17,30,242,101,433,2.1,25,8,71.02,0.143,183.2,990,87.38,5.677
8/4/16 18:00,2016,8,5,18,0,153,75,342,1.9,25,8,76.78,0.143,181.6,990,88.59,5.624
8/4/16 18:30,2016,8,5,18,30,73,48,190,1.6,24,4,82.45,0.143,181.6,990,94.02,5.584
8/4/16 19:00,2016,8,5,19,0,14,14,0,1.3,24,4,87.99,0.143,178.1,990,94.6,5.544
8/4/16 19:30,2016,8,5,19,30,0,0,0,1.3,23,4,93.38,0.143,178.1,990,100,5.525
8/4/16 20:00,2016,8,5,20,0,0,0,0,1.4,23,8,98.56,0.143,180.1,990,100,5.506
8/4/16 20:30,2016,8,5,20,30,0,0,0,1.4,23,7,103.48,0.143,180.1,990,100,5.502
8/4/16 21:00,2016,8,5,21,0,0,0,0,1.4,23,7,108.07,0.143,185,990,100,5.498
8/4/16 21:30,2016,8,5,21,30,0,0,0,1.5,23,4,112.27,0.143,185,990,100,5.485
8/4/16 22:00,2016,8,5,22,0,0,0,0,1.7,23,7,115.99,0.143,193.8,990,99.41,5.473
8/4/16 22:30,2016,8,5,22,30,0,0,0,1.8,23,3,119.13,0.143,193.8,990,99.39,5.443
8/4/16 23:00,2016,8,5,23,0,0,0,0,1.9,23,4,121.6,0.143,205.4,990,98.36,5.414
8/4/16 23:30,2016,8,5,23,30,0,0,0,1.8,23,3,123.31,0.143,205.4,990,98.33,5.372
8/5/16 0:00,2016,8,6,0,0,0,0,0,1.7,23,1,124.18,0.143,212.5,990,97.55,5.331
8/5/16 0:30,2016,8,6,0,30,0,0,0,1.5,22,1,124.18,0.143,212.5,990,100,5.276
8/5/16 1:00,2016,8,6,1,0,0,0,0,1.4,22,0,123.3,0.143,216.6,990,100,5.222
8/5/16 1:30,2016,8,6,1,30,0,0,0,1.2,22,1,121.59,0.143,216.6,990,100,5.158
8/5/16 2:00,2016,8,6,2,0,0,0,0,1.1,22,1,119.12,0.143,219.3,990,100,5.095
8/5/16 2:30,2016,8,6,2,30,0,0,0,1,21,1,115.97,0.143,219.3,990,100,5.016
8/5/16 3:00,2016,8,6,3,0,0,0,0,0.9,21,1,112.25,0.143,220.2,990,100,4.938
8/5/16 3:30,2016,8,6,3,30,0,0,0,0.8,21,0,108.05,0.143,220.2,990,100,4.853
8/5/16 4:00,2016,8,6,4,0,0,0,0,0.8,21,1,103.46,0.143,221.9,990,100,4.77
8/5/16 4:30,2016,8,6,4,30,0,0,0,0.8,21,1,98.54,0.143,221.9,990,100,4.689
8/5/16 5:00,2016,8,6,5,0,0,0,0,0.9,21,1,93.36,0.143,229.1,990,100,4.609
8/5/16 5:30,2016,8,6,5,30,15,13,52,1.2,22,1,87.97,0.143,229.1,990,100,4.548
8/5/16 6:00,2016,8,6,6,0,76,45,233,1.6,23,1,82.43,0.143,238.6,990,96.56,4.489
8/5/16 6:30,2016,8,6,6,30,158,70,384,1.5,24,1,76.76,0.143,238.6,990,90.93,4.468
8/5/16 7:00,2016,8,6,7,0,250,90,490,1.5,25,0,71.01,0.143,263.4,990,87.42,4.448
8/5/16 7:30,2016,8,6,7,30,346,106,572,1.6,26,0,65.21,0.143,263.4,990,82.39,4.474
8/5/16 8:00,2016,8,6,8,0,131,131,0,1.7,28,3,59.4,0.143,287.5,990,72.56,4.501
8/5/16 8:30,2016,8,6,8,30,443,235,350,1.7,29,3,53.62,0.143,287.5,990,68.46,4.554
8/5/16 9:00,2016,8,6,9,0,466,300,247,1.8,30,3,47.91,0.143,289.1,990,63.86,4.607
8/5/16 9:30,2016,8,6,9,30,455,349,143,1.8,30,3,42.36,0.143,289.1,990,63.84,4.685
8/5/16 10:00,2016,8,6,10,0,652,324,411,1.8,31,8,37.06,0.143,273.6,990,61.28,4.764
8/5/16 10:30,2016,8,6,10,30,705,340,431,1.9,31,7,32.17,0.143,273.6,990,61.26,4.83
8/5/16 11:00,2016,8,6,11,0,737,365,420,2,32,3,27.92,0.143,259.1,990,58.99,4.897
8/5/16 11:30,2016,8,6,11,30,538,445,102,2.1,32,3,24.69,0.143,259.1,990,58.97,4.963
8/5/16 12:00,2016,8,6,12,0,800,381,454,2.2,32,3,22.91,0.143,255.2,990,59.94,5.03
8/5/16 12:30,2016,8,6,12,30,601,463,149,2.3,32,8,22.94,0.143,255.2,990,59.93,5.111
8/5/16 13:00,2016,8,6,13,0,389,361,30,2.4,32,6,24.76,0.143,258.5,990,60.87,5.192
8/5/16 13:30,2016,8,6,13,30,424,383,46,2.4,32,8,28.03,0.143,258.5,990,60.85,5.241
8/5/16 14:00,2016,8,6,14,0,714,332,451,2.4,32,8,32.3,0.143,265.7,990,61.59,5.29
8/5/16 14:30,2016,8,6,14,30,748,162,735,2.3,31,1,37.21,0.143,265.7,990,65.17,5.283
8/5/16 15:00,2016,8,6,15,0,681,157,710,2.3,31,1,42.52,0.143,276.1,990,66.09,5.277
8/5/16 15:30,2016,8,6,15,30,605,150,680,2.2,31,0,48.08,0.143,276.1,990,66.1,5.182
8/5/16 16:00,2016,8,6,16,0,519,145,632,2.2,31,0,53.79,0.143,283.9,990,66.54,5.088
8/5/16 16:30,2016,8,6,16,30,429,133,583,2.1,30,0,59.59,0.143,283.9,990,70.45,4.912
8/5/16 17:00,2016,8,6,17,0,335,119,519,2,30,0,65.4,0.143,287.6,990,70.35,4.736
8/5/16 17:30,2016,8,6,17,30,242,101,437,1.6,29,0,71.21,0.143,287.6,990,74.52,4.494
8/5/16 18:00,2016,8,6,18,0,153,75,345,1.3,28,1,76.97,0.143,289,990,79.98,4.254
8/5/16 18:30,2016,8,6,18,30,72,46,200,1.2,27,1,82.64,0.143,289,990,84.8,3.968
8/5/16 19:00,2016,8,6,19,0,13,12,49,1.2,26,1,88.19,0.143,289.8,990,85.88,3.682
8/5/16 19:30,2016,8,6,19,30,0,0,0,1.2,25,0,93.59,0.143,289.8,990,91.14,3.401
8/5/16 20:00,2016,8,6,20,0,0,0,0,1.3,25,1,98.78,0.143,290,990,86.1,3.121
8/5/16 20:30,2016,8,6,20,30,0,0,0,1.3,24,0,103.71,0.143,290,990,91.4,2.899
8/5/16 21:00,2016,8,6,21,0,0,0,0,1.4,24,1,108.31,0.143,292.1,990,85.79,2.677
8/5/16 21:30,2016,8,6,21,30,0,0,0,1.4,23,0,112.52,0.143,292.1,990,91.11,2.548
